lang,author,period,year,title,variant,rep,n_ipi,alpha,beta,winner,weibull_delta_aic,geometric_delta_aic,nbinom_delta_aic,lognormal_delta_aic
de,fontane,middle,1895,Effi_Briest,shuffled,0,18086,1.0030121524820594,5.863597304870016,geometric,1.7654802316974383,0.0,1.8336305997218005,3118.330350608041
de,fontane,middle,1895,Effi_Briest,shuffled,1,18086,1.0060217409196635,5.871440500669833,geometric,1.0589472040446708,0.0,0.7130928705300903,3067.3032361621445
de,fontane,middle,1895,Effi_Briest,shuffled,2,18086,1.00006622329112,5.8558978590238855,geometric,1.9998870083800284,0.0,1.9583265552209923,3190.6184309353994
de,fontane,middle,1895,Effi_Briest,shuffled,3,18086,0.9968661873811012,5.848837922116608,geometric,1.745760014615371,0.0,1.3748101424862398,3192.829505967078
de,fontane,middle,1895,Effi_Briest,shuffled,4,18086,1.0019134984521583,5.861133488856396,geometric,1.9045077771734213,0.0,1.8053915726632113,2994.5447867331823
de,fontane,middle,1895,Effi_Briest,shuffled,5,18086,0.9985825332279192,5.852785572496023,geometric,1.9473816491372418,0.0,1.9837236941821175,2962.4379623491113
de,fontane,middle,1895,Effi_Briest,shuffled,6,18086,0.995314215961985,5.8441144519102135,geometric,1.4267494088271633,0.0,1.3990593595517566,3139.567626713164
de,fontane,middle,1895,Effi_Briest,shuffled,7,18086,1.0018952053097936,5.861184606121758,geometric,1.9068055994721362,0.0,1.9161955359595595,3086.7830194277485
de,fontane,middle,1895,Effi_Briest,shuffled,8,18086,1.0036028714165044,5.86545096035305,geometric,1.6655073847650783,0.0,1.8145314799330663,3197.9345533589076
de,fontane,middle,1895,Effi_Briest,shuffled,9,18086,1.0041967878979023,5.866669396709142,geometric,1.5453945836925413,0.0,1.6771215161425062,3136.3847135797114
de,fontane,middle,1895,Effi_Briest,shuffled,10,18086,1.0045658998933273,5.867605559047366,geometric,1.4609706022019964,0.0,1.5503945070959162,3075.278532032142
de,fontane,middle,1895,Effi_Briest,shuffled,11,18086,1.0025610727640597,5.862865757957104,geometric,1.8296513127133949,0.0,1.8202190537995193,3050.2988115194166
de,fontane,middle,1895,Effi_Briest,shuffled,12,18086,0.9885844218331588,5.826962317852582,weibull,0.0,1.4588385016540997,0.4588309644313995,2912.8870580884686
de,fontane,middle,1895,Effi_Briest,shuffled,13,18086,0.99522019908585,5.842903916464146,geometric,1.400841608789051,0.0,1.5113900736614596,3039.923288913851
de,fontane,middle,1895,Effi_Briest,shuffled,14,18086,1.0087237743020272,5.878389279133092,geometric,0.04837638830940705,0.0,0.2778029796027113,3201.1661149308784
de,fontane,middle,1895,Effi_Briest,shuffled,15,18086,0.9987666398195615,5.852157122268593,geometric,1.9603966731810942,0.0,1.9446490653790534,3090.4913653095427
de,fontane,middle,1895,Effi_Briest,shuffled,16,18086,0.9959002961562367,5.845698063641685,geometric,1.5589725106256083,0.0,1.6468084716034355,2995.093695919917
de,fontane,middle,1895,Effi_Briest,shuffled,17,18086,0.9936192089325886,5.838417842243958,geometric,0.9410790561087197,0.0,0.4690553544496652,3212.5706532161275
de,fontane,middle,1895,Effi_Briest,shuffled,18,18086,1.003343263405866,5.865169644251648,geometric,1.7133642659318866,0.0,1.9196341214992572,3296.5295496506587
de,fontane,middle,1895,Effi_Briest,shuffled,19,18086,0.9921945583614229,5.835848270471896,geometric,0.3959528587583918,0.0,0.4423392504104413,2978.4546034763625
de,fontane,middle,1895,Effi_Briest,shuffled,20,18086,0.9976406239370804,5.8491306964087855,geometric,1.8551913535629865,0.0,1.823292173910886,3188.065583959964
de,fontane,middle,1895,Effi_Briest,shuffled,21,18086,0.9957888778937698,5.845387071060802,geometric,1.5372118699160637,0.0,1.5264243859128328,3145.852401909826
de,fontane,middle,1895,Effi_Briest,shuffled,22,18086,0.9920239518880991,5.836294953692947,geometric,0.32545258321624715,0.0,0.47216954712348524,3031.756025845607
de,fontane,middle,1895,Effi_Briest,shuffled,23,18086,1.0072616647182708,5.873579393790816,geometric,0.642421438213205,0.0,0.7085938863747288,3150.2310060389573
de,fontane,middle,1895,Effi_Briest,shuffled,24,18086,0.9970096172404469,5.848814749675616,geometric,1.768169284943724,0.0,1.6927298065420473,3348.4499856311304
de,fontane,middle,1895,Effi_Briest,shuffled,25,18086,0.9946824439135384,5.842720757934695,geometric,1.2563916211511241,0.0,1.4712313634809107,3010.729522728172
de,fontane,middle,1895,Effi_Briest,shuffled,26,18086,0.9882377473548523,5.825599941601875,weibull,0.0,1.674893136267201,0.6025692788389279,2921.649461409048
de,fontane,middle,1895,Effi_Briest,shuffled,27,18086,1.0051218176666494,5.868992323991566,geometric,1.3225365513353609,0.0,1.3754813929699594,3101.017524262599
de,fontane,middle,1895,Effi_Briest,shuffled,28,18086,1.0049437681470081,5.868871585508123,geometric,1.3639421275438508,0.0,1.0283528916625073,3007.366316674641
de,fontane,middle,1895,Effi_Briest,shuffled,29,18086,0.9959365955902467,5.845472338905745,geometric,1.567867241523345,0.0,1.5100752673315583,2997.541858611701
de,fontane,middle,1895,Effi_Briest,shuffled,30,18086,1.0081427128510712,5.877216385307715,geometric,0.2840557808522135,0.0,0.0934223126823781,2981.8832824320707
de,fontane,middle,1895,Effi_Briest,shuffled,31,18086,1.002183743982092,5.860801100373713,geometric,1.876339329915936,0.0,1.8933490247436566,3085.8745019855705
de,fontane,middle,1895,Effi_Briest,shuffled,32,18086,1.0040665864863116,5.866983185988921,geometric,1.5709478666831274,0.0,1.5454959778871853,3031.078284467425
de,fontane,middle,1895,Effi_Briest,shuffled,33,18086,1.0008115573225387,5.858737207593061,geometric,1.9827198609127663,0.0,1.8364636014739517,2957.1045140617207
de,fontane,middle,1895,Effi_Briest,shuffled,34,18086,0.9958656728391737,5.845245879345219,geometric,1.553463343239855,0.0,1.4860337734571658,3071.3174251109886
de,fontane,middle,1895,Effi_Briest,shuffled,35,18086,0.9940052908759982,5.84147201612978,geometric,1.0606658726173919,0.0,0.8236329826904694,3098.124833377995
de,fontane,middle,1895,Effi_Briest,shuffled,36,18086,1.000057459414605,5.856541161647795,geometric,1.9999137804843485,0.0,1.988294202630641,3036.583021003069
de,fontane,middle,1895,Effi_Briest,shuffled,37,18086,0.9943368591967132,5.84010562918734,geometric,1.1608006046444643,0.0,1.2591763280070154,3190.398353433571
de,fontane,middle,1895,Effi_Briest,shuffled,38,18086,0.9939588245847265,5.840218667532243,geometric,1.042868254269706,0.0,1.2290617453109007,3133.821872483153
de,fontane,middle,1895,Effi_Briest,shuffled,39,18086,0.9921342674296816,5.836326231857603,nbinom,0.5220591015677201,0.13879814140091185,0.0,3115.5779029964615
de,fontane,middle,1895,Effi_Briest,shuffled,40,18086,1.0099362467758806,5.881119686957792,weibull,0.0,0.5222350233088946,0.33367975683358964,3263.772031438726
de,fontane,middle,1895,Effi_Briest,shuffled,41,18086,1.0180893813371026,5.900597862404577,nbinom,0.7745390059571946,7.124638166918885,0.0,3146.4426963309525
de,fontane,middle,1895,Effi_Briest,shuffled,42,18086,0.9995044336164225,5.853588542862506,geometric,1.9936242880503414,0.0,1.967091383121442,3110.4008749743516
de,fontane,middle,1895,Effi_Briest,shuffled,43,18086,1.0066843167879418,5.872241301376961,geometric,0.8522049422026612,0.0,1.2031400880368892,3111.0822533851897
de,fontane,middle,1895,Effi_Briest,shuffled,44,18086,1.0075291325503897,5.875438277828166,geometric,0.5443810769065749,0.0,0.799390927553759,3192.9063358308194
de,fontane,middle,1895,Effi_Briest,shuffled,45,18086,1.0085569682146307,5.8778394171575075,nbinom,0.2474639450374525,0.13887793352478184,0.0,3042.3358981004712
de,fontane,middle,1895,Effi_Briest,shuffled,46,18086,1.005464061981138,5.869446506646929,geometric,1.2233810440084198,0.0,0.6304851589957252,3115.727680778713
de,fontane,middle,1895,Effi_Briest,shuffled,47,18086,0.9932164866529547,5.838342320518108,geometric,0.7980344023817452,0.0,0.7154424715263303,3206.3758242251643
de,fontane,middle,1895,Effi_Briest,shuffled,48,18086,0.9900923018047956,5.829812672271535,nbinom,0.3851975818106439,0.9576968823967036,0.0,3187.644995481882
de,fontane,middle,1895,Effi_Briest,shuffled,49,18086,1.0059324364341216,5.870946821125507,geometric,1.0992512836237438,0.0,1.3782961826800602,3330.6239950544405
de,fontane,middle,1895,Effi_Briest,bernoulli,0,18086,0.9979033462495859,5.8505747597795335,geometric,1.885700033439207,0.0,1.7803482067974983,3104.109693137332
de,fontane,middle,1895,Effi_Briest,bernoulli,1,18086,0.9940888306959992,5.840161137414853,geometric,1.0830350971227745,0.0,1.2669330866483506,3108.1402648877556
de,fontane,middle,1895,Effi_Briest,bernoulli,2,18086,1.0062608365580554,5.872409724135121,geometric,0.9859589803381823,0.0,0.8885017868014984,3046.560641707518
de,fontane,middle,1895,Effi_Briest,bernoulli,3,18086,1.0034107854120944,5.864985990792623,geometric,1.6990860974474344,0.0,1.7164598664239747,3170.0597433118382
de,fontane,middle,1895,Effi_Briest,bernoulli,4,18086,1.001567978814597,5.860250074283397,geometric,1.936150630674092,0.0,1.894253425707575,3134.8169356050203
de,fontane,middle,1895,Effi_Briest,bernoulli,5,18086,0.9963407835416744,5.8469035552353255,geometric,1.6500462827680167,0.0,1.724745411760523,3136.283976502804
de,fontane,middle,1895,Effi_Briest,bernoulli,6,18086,0.9987118446423601,5.853239096750302,geometric,1.9568543473869795,0.0,1.9328788779530441,3126.3049348598724
de,fontane,middle,1895,Effi_Briest,bernoulli,7,18086,1.0055165793558227,5.870430818651759,geometric,1.2129139441531152,0.0,1.1295571658411063,3113.1462302373257
de,fontane,middle,1895,Effi_Briest,bernoulli,8,18086,1.0033475706823696,5.863967799817196,geometric,1.7084884911309928,0.0,1.6108035291545093,2987.577299604396
de,fontane,middle,1895,Effi_Briest,bernoulli,9,18086,1.003919232128501,5.865541811175225,geometric,1.6029463552404195,0.0,1.6972314402228221,3076.0903523240704
de,fontane,middle,1895,Effi_Briest,bernoulli,10,18086,0.9981494130500583,5.850704502049538,geometric,1.911075379292015,0.0,1.8339821401168592,3150.5370868683385
de,fontane,middle,1895,Effi_Briest,bernoulli,11,18086,0.9970999977477764,5.849340738059224,geometric,1.7801560976658948,0.0,1.855870894753025,3113.4606179774564
de,fontane,middle,1895,Effi_Briest,bernoulli,12,18086,1.0000981604098058,5.856976739416837,geometric,1.9997488316730596,0.0,1.9994677242066246,3052.095920171734
de,fontane,middle,1895,Effi_Briest,bernoulli,13,18086,1.0032639160066439,5.86467365231297,geometric,1.7245506314793602,0.0,1.7949819294153713,3122.666205232148
de,fontane,middle,1895,Effi_Briest,bernoulli,14,18086,0.9996845471753971,5.855819556116148,geometric,1.9974242304160725,0.0,1.9777529940620298,3217.022615862501
de,fontane,middle,1895,Effi_Briest,bernoulli,15,18086,0.9964299649544942,5.847651141015482,geometric,1.664266311126994,0.0,1.780058340940741,2896.485890839962
de,fontane,middle,1895,Effi_Briest,bernoulli,16,18086,0.9987945796005359,5.853060539569482,geometric,1.9621957374620251,0.0,1.8756618356128456,3020.414497125559
de,fontane,middle,1895,Effi_Briest,bernoulli,17,18086,0.9957646893747194,5.84562563781528,geometric,1.5336931793863187,0.0,1.1932807186094578,3145.296200288678
de,fontane,middle,1895,Effi_Briest,bernoulli,18,18086,0.9988148879312606,5.851380651456346,geometric,1.9631515405781101,0.0,1.9999943880102364,2941.52994307442
de,fontane,middle,1895,Effi_Briest,bernoulli,19,18086,1.0075571951710398,5.875615077701706,geometric,0.5278800919477362,0.0,0.6024031080305576,3046.1613936835056
de,fontane,middle,1895,Effi_Briest,bernoulli,20,18086,1.0011528669362098,5.85876098625103,geometric,1.9654017028515227,0.0,1.9401041581731988,3051.267937607481
de,fontane,middle,1895,Effi_Briest,bernoulli,21,18086,1.0079850142964206,5.876158622671916,geometric,0.34962292078125756,0.0,0.06879419219330885,3005.9650891296915
de,fontane,middle,1895,Effi_Briest,bernoulli,22,18086,0.9915998464562679,5.835130470632677,geometric,0.1410291080683237,0.0,0.22245449456386268,2989.9010383368586
de,fontane,middle,1895,Effi_Briest,bernoulli,23,18086,0.9954601886753265,5.844891123842421,geometric,1.4628772158612264,0.0,1.3175168220914202,3179.3628257167147
de,fontane,middle,1895,Effi_Briest,bernoulli,24,18086,0.9928142015321,5.837447568638029,geometric,0.6404900363850174,0.0,0.7558536913857097,2963.04863136122
de,fontane,middle,1895,Effi_Briest,bernoulli,25,18086,0.9950736835111694,5.844131076634845,geometric,1.3630797790829092,0.0,1.4671299024048494,3040.918875284231
de,fontane,middle,1895,Effi_Briest,bernoulli,26,18086,1.004868694301524,5.8684209981676645,geometric,1.381676454184344,0.0,0.9443260237312643,2955.501484329987
de,fontane,middle,1895,Effi_Briest,bernoulli,27,18086,1.0027255716363386,5.862403604125197,geometric,1.8065796119335573,0.0,1.7850467788230162,2937.624786672197
de,fontane,middle,1895,Effi_Briest,bernoulli,28,18086,1.0013647882593846,5.858968221714495,geometric,1.9514041134534637,0.0,1.9151728868455393,2966.991361613924
de,fontane,middle,1895,Effi_Briest,bernoulli,29,18086,1.0161974569199037,5.896203086798824,weibull,0.0,4.687679908936843,0.20152096409583464,3128.736986556818
de,fontane,middle,1895,Effi_Briest,bernoulli,30,18086,0.9948748691142005,5.8436632406774605,geometric,1.3152176952717127,0.0,1.1334645084425574,3152.626389652447
de,fontane,middle,1895,Effi_Briest,bernoulli,31,18086,1.005049719278737,5.868708786561276,geometric,1.3401114402659005,0.0,1.2032657632807968,3151.261829609968
de,fontane,middle,1895,Effi_Briest,bernoulli,32,18086,1.0009313240854856,5.857975727451861,geometric,1.9774676063971128,0.0,1.9466867673909292,3182.9361630959756
de,fontane,middle,1895,Effi_Briest,bernoulli,33,18086,1.0009873285347397,5.858712309894543,geometric,1.974976536585018,0.0,1.9608048020600108,3266.9292930443335
de,fontane,middle,1895,Effi_Briest,bernoulli,34,18086,1.0061746677112906,5.871552809076746,geometric,1.0161012090393342,0.0,1.0124854882305954,3164.5127340094186
de,fontane,middle,1895,Effi_Briest,bernoulli,35,18086,1.0058826576430633,5.870953295621886,geometric,1.1055590889736777,0.0,1.1435386637749616,3068.4998752349493
de,fontane,middle,1895,Effi_Briest,bernoulli,36,18086,1.0020339876733984,5.860814359596901,geometric,1.8925827327911975,0.0,1.8682394103961997,3113.307573446873
de,fontane,middle,1895,Effi_Briest,bernoulli,37,18086,0.9998171162631168,5.855488544360189,geometric,1.9991289348399732,0.0,1.9979361983278068,3046.864174926741
de,fontane,middle,1895,Effi_Briest,bernoulli,38,18086,0.9972878465286428,5.848268369315958,geometric,1.8077056605397956,0.0,1.8474651586147957,3047.305855684157
de,fontane,middle,1895,Effi_Briest,bernoulli,39,18086,1.0056437770111128,5.870563406335916,geometric,1.178851991382544,0.0,1.4113910594460322,3058.9401771450066
de,fontane,middle,1895,Effi_Briest,bernoulli,40,18086,1.0008450430749602,5.858703528449843,geometric,1.981411094631767,0.0,1.974087098351447,3029.5820772562583
de,fontane,middle,1895,Effi_Briest,bernoulli,41,18086,1.0070955723941895,5.8730175037089545,geometric,0.7088487499277107,0.0,1.0330433348572114,3218.0003266249696
de,fontane,middle,1895,Effi_Briest,bernoulli,42,18086,1.0050217906269863,5.868866439830635,geometric,1.3526739492808701,0.0,1.6605435691599268,3209.8194619738497
de,fontane,middle,1895,Effi_Briest,bernoulli,43,18086,0.998634184386647,5.852475946692062,geometric,1.9511764819617383,0.0,1.997124844463542,3055.8451180078264
de,fontane,middle,1895,Effi_Briest,bernoulli,44,18086,1.003446892150666,5.865220160744957,geometric,1.6905130584927974,0.0,1.6381149735243525,2936.981683038335
de,fontane,middle,1895,Effi_Briest,bernoulli,45,18086,0.9930639162192321,5.838851524468119,geometric,0.7380452711659018,0.0,0.7657697313698009,3094.088985596609
de,fontane,middle,1895,Effi_Briest,bernoulli,46,18086,0.9984479891386067,5.851350575048222,geometric,1.9374221176549327,0.0,1.8614492076012539,3095.2811065779388
de,fontane,middle,1895,Effi_Briest,bernoulli,47,18086,1.0052806217289696,5.86974320567095,geometric,1.2775712635193486,0.0,1.0740149912744528,3099.2366750248766
de,fontane,middle,1895,Effi_Briest,bernoulli,48,18086,0.9987858349931098,5.853594416598874,geometric,1.961733853808255,0.0,1.8911193188105244,3101.3726498295437
de,fontane,middle,1895,Effi_Briest,bernoulli,49,18086,0.9903231944780103,5.831726370305768,nbinom,0.5635139890073333,1.0173393048607977,0.0,3103.0697702591424
en,dickens,early,1836,Pickwick_Papers,real,0,59169,1.450197203975704,6.356837950824721,lognormal,6578.28716731444,18768.441681266064,5435.271997559583,0.0
en,dickens,early,1836,Pickwick_Papers,shuffled,0,59169,1.0048498416780884,5.726458276392137,geometric,0.018778795725665987,0.0,0.0535503039136529,10178.835994452238
en,dickens,early,1836,Pickwick_Papers,shuffled,1,59169,0.9990522973081358,5.712281350916807,geometric,1.9236549595952965,0.0,1.9463372172322124,9875.670214803715
en,dickens,early,1836,Pickwick_Papers,shuffled,2,59169,1.0017577766857326,5.7187221626592875,geometric,1.7400504924007691,0.0,1.966227937489748,10291.673092437442
en,dickens,early,1836,Pickwick_Papers,shuffled,3,59169,0.999020803406057,5.711968095925223,geometric,1.9186114966869354,0.0,1.9206163452472538,10020.986073890002
en,dickens,early,1836,Pickwick_Papers,shuffled,4,59169,1.0009303389280024,5.7168803009057,geometric,1.9267559578293003,0.0,1.9083500522538088,10226.975861755433
en,dickens,early,1836,Pickwick_Papers,shuffled,5,59169,0.9953402209687201,5.703007263587661,geometric,0.14620141708292067,0.0,0.3180215813918039,9922.567006930942
en,dickens,early,1836,Pickwick_Papers,shuffled,6,59169,0.9942624129506852,5.700234264413307,nbinom,0.3021828146884218,1.1075847727479413,0.0,10119.23151079967
en,dickens,early,1836,Pickwick_Papers,shuffled,7,59169,0.9969475228359781,5.706992056181811,geometric,1.20387008524267,0.0,1.5158099719556049,9798.694210546324
en,dickens,early,1836,Pickwick_Papers,shuffled,8,59169,1.0039044874430612,5.724091356403081,geometric,0.7125290072872303,0.0,0.8112829733872786,9910.202094282722
en,dickens,early,1836,Pickwick_Papers,shuffled,9,59169,0.9946558251933656,5.701217626054585,nbinom,0.05723670311272144,0.49237001698929816,0.0,10111.77746810473
en,dickens,early,1836,Pickwick_Papers,shuffled,10,59169,0.9985091030749698,5.710876766295794,geometric,1.810598690644838,0.0,1.8855451281415299,9782.218498232774
en,dickens,early,1836,Pickwick_Papers,shuffled,11,59169,0.9994936720844374,5.713377978121782,geometric,1.978219645214267,0.0,1.9904114010278136,9964.824824875337
en,dickens,early,1836,Pickwick_Papers,shuffled,12,59169,1.0044804977108766,5.725286348524197,geometric,0.30953229137230664,0.0,0.6252228764351457,10002.676554931153
en,dickens,early,1836,Pickwick_Papers,shuffled,13,59169,1.0023529379445675,5.720297625612965,geometric,1.5323551131878048,0.0,1.613021317170933,10079.175925432646
en,dickens,early,1836,Pickwick_Papers,shuffled,14,59169,1.0005794567896176,5.715947055241482,geometric,1.971549634472467,0.0,1.9748214533319697,10049.0016694566
en,dickens,early,1836,Pickwick_Papers,shuffled,15,59169,0.9960272500603532,5.704652995573719,geometric,0.6506551343481988,0.0,1.083542300912086,9870.800701263244
en,dickens,early,1836,Pickwick_Papers,shuffled,16,59169,1.0029870399300473,5.721825442151658,geometric,1.2455946480040438,0.0,1.0729895929107442,10125.753233040508
en,dickens,early,1836,Pickwick_Papers,shuffled,17,59169,1.0023606304095842,5.720137735479819,geometric,1.5280810401309282,0.0,1.366116926248651,10023.553148663195
en,dickens,early,1836,Pickwick_Papers,shuffled,18,59169,0.9936492891117075,5.698606210194839,weibull,0.0,1.4524573236703873,0.12574493291322142,9780.983074399875
en,dickens,early,1836,Pickwick_Papers,shuffled,19,59169,0.9928114786127524,5.696497614173847,nbinom,1.2320110759465024,3.630083268159069,0.0,10156.714090285706
en,dickens,early,1836,Pickwick_Papers,shuffled,20,59169,0.9982337913639118,5.709797928383052,geometric,1.733626623696182,0.0,1.9222296610823832,9786.623677690513
en,dickens,early,1836,Pickwick_Papers,shuffled,21,59169,1.000908234368172,5.716881471946378,geometric,1.9298962617758662,0.0,1.811834472231567,9865.518272145651
en,dickens,early,1836,Pickwick_Papers,shuffled,22,59169,1.0048465494742578,5.726393585965676,nbinom,0.05471759208012372,0.03660299186594784,0.0,10001.022495490965
en,dickens,early,1836,Pickwick_Papers,shuffled,23,59169,0.9974538142956955,5.708310340251121,geometric,1.4467272097826935,0.0,1.6450696550309658,9775.79846331646
en,dickens,early,1836,Pickwick_Papers,shuffled,24,59169,1.0025109482068382,5.720498859391907,geometric,1.4675872561056167,0.0,1.6236334731802344,10009.558471278811
en,dickens,early,1836,Pickwick_Papers,shuffled,25,59169,0.9903621462941468,5.6903965233263225,weibull,0.0,5.98497136530932,0.8363285513478331,9956.193312926101
en,dickens,early,1836,Pickwick_Papers,shuffled,26,59169,0.995146625940363,5.702332019187615,nbinom,0.3695733053609729,0.37570465716999024,0.0,9936.421670123993
en,dickens,early,1836,Pickwick_Papers,shuffled,27,59169,0.9980824658470111,5.709746397448207,geometric,1.686480000789743,0.0,1.7980343828676268,9796.604168897262
en,dickens,early,1836,Pickwick_Papers,shuffled,28,59169,1.0005366312590303,5.71594390012948,geometric,1.9755863478058018,0.0,1.9744109348393977,9981.227408066974
en,dickens,early,1836,Pickwick_Papers,shuffled,29,59169,0.9970633018460291,5.707272144029227,geometric,1.267922223370988,0.0,0.9970405579661019,10108.797459352296
en,dickens,early,1836,Pickwick_Papers,shuffled,30,59169,1.003836784512836,5.723973878728554,geometric,0.7571274930378422,0.0,0.8584233931032941,9972.165825280244
en,dickens,early,1836,Pickwick_Papers,shuffled,31,59169,1.0026593030110467,5.720610519146756,geometric,1.4027493831817992,0.0,1.590057203778997,9921.642122870777
en,dickens,early,1836,Pickwick_Papers,shuffled,32,59169,1.001784652158746,5.71867193795312,geometric,1.7297094650566578,0.0,1.4963640116620809,9949.934631518554
en,dickens,early,1836,Pickwick_Papers,shuffled,33,59169,1.007454496959361,5.732760486410393,nbinom,0.18321322387782857,2.862939108046703,0.0,9879.746414224966
en,dickens,early,1836,Pickwick_Papers,shuffled,34,59169,1.0047716394129462,5.726125296687935,nbinom,0.4482551052351482,0.3744572871364653,0.0,9844.117084879079
en,dickens,early,1836,Pickwick_Papers,shuffled,35,59169,0.9994848612252301,5.713120187247762,geometric,1.977514476806391,0.0,1.9745798365911469,10107.48787696485
en,dickens,early,1836,Pickwick_Papers,shuffled,36,59169,1.0019489736385152,5.719371351725466,geometric,1.679157019534614,0.0,1.6477544576046057,10310.012301144947
en,dickens,early,1836,Pickwick_Papers,shuffled,37,59169,1.0007161122374841,5.7163025342712785,geometric,1.9565413385862485,0.0,1.9498201012029313,9960.328898169042
en,dickens,early,1836,Pickwick_Papers,shuffled,38,59169,1.0000383286033796,5.7146597153130045,geometric,1.9998754121479578,0.0,1.9924836512072943,10309.760468541761
en,dickens,early,1836,Pickwick_Papers,shuffled,39,59169,0.998920870701238,5.711770767196336,geometric,1.9011171720921993,0.0,1.9135783166857436,10071.064427137491
en,dickens,early,1836,Pickwick_Papers,shuffled,40,59169,0.9920234802137851,5.694491060524631,weibull,0.0,3.4640879994258285,0.5825915792956948,9734.14908876887
en,dickens,early,1836,Pickwick_Papers,shuffled,41,59169,0.9947679479858754,5.7012569704136435,weibull,0.0,0.34676164644770324,0.5245599836925976,9655.261961182347
en,dickens,early,1836,Pickwick_Papers,shuffled,42,59169,0.9987765531110095,5.711407730723623,geometric,1.8725716014159843,0.0,1.9366194170434028,9861.198579940246
en,dickens,early,1836,Pickwick_Papers,shuffled,43,59169,0.9993187317562646,5.712686814522421,geometric,1.9604415976209566,0.0,1.9966348522575572,9672.946026139776
en,dickens,early,1836,Pickwick_Papers,shuffled,44,59169,1.0033281372188432,5.722755919126176,geometric,1.0624038639944047,0.0,1.0536163173965178,9734.925029473961
en,dickens,early,1836,Pickwick_Papers,shuffled,45,59169,1.0029134332470528,5.72114144147413,geometric,1.2816314855590463,0.0,1.1215624270262197,9960.565040128306
en,dickens,early,1836,Pickwick_Papers,shuffled,46,59169,1.000086000265029,5.7146928903869,geometric,1.999373588419985,0.0,1.9998174732318148,10133.07575434813
en,dickens,early,1836,Pickwick_Papers,shuffled,47,59169,0.9991119128948225,5.712376241198694,geometric,1.93282683059806,0.0,1.9822276491904631,9739.738381473464
en,dickens,early,1836,Pickwick_Papers,shuffled,48,59169,1.0015513568405467,5.718208114866431,geometric,1.7965519790304825,0.0,1.8980081069748849,9970.925607158337
en,dickens,early,1836,Pickwick_Papers,shuffled,49,59169,1.005454514604931,5.727936965110743,nbinom,0.03251418855506927,0.538461598334834,0.0,10112.896427618107
en,dickens,early,1836,Pickwick_Papers,bernoulli,0,59169,1.0080552332487027,5.734270442603938,weibull,0.0,3.4346951169427484,0.8327771450858563,10134.279354519036
en,dickens,early,1836,Pickwick_Papers,bernoulli,1,59169,1.005205776217373,5.727418048363494,nbinom,1.0706962858093902,1.371970972220879,0.0,9525.769073620962
en,dickens,early,1836,Pickwick_Papers,bernoulli,2,59169,0.997270758818624,5.7077045045084915,geometric,1.3679348470177501,0.0,1.161658126162365,10124.07030534069
en,dickens,early,1836,Pickwick_Papers,bernoulli,3,59169,1.0043585469916292,5.725213968395298,geometric,0.3978808519314043,0.0,0.36421799124218524,10104.914271208341
en,dickens,early,1836,Pickwick_Papers,bernoulli,4,59169,1.00204740975501,5.719673461454254,geometric,1.644715261820238,0.0,1.570936301490292,9874.784128134255
en,dickens,early,1836,Pickwick_Papers,bernoulli,5,59169,0.9953820535129406,5.703065579815922,nbinom,0.20397999184206128,0.01907452626619488,0.0,10171.143056161352
en,dickens,early,1836,Pickwick_Papers,bernoulli,6,59169,1.0024607830610748,5.720692023641498,geometric,1.4869097226765007,0.0,1.2661374537274241,9953.883946609683
en,dickens,early,1836,Pickwick_Papers,bernoulli,7,59169,1.000705135418273,5.716222943277332,geometric,1.9579147036420181,0.0,1.9509779595537111,10150.00685018237
en,dickens,early,1836,Pickwick_Papers,bernoulli,8,59169,1.0018496705193356,5.719014621765387,geometric,1.7101179323508404,0.0,1.6874457185040228,9936.467698401364
en,dickens,early,1836,Pickwick_Papers,bernoulli,9,59169,1.0023619885525272,5.720261229156028,geometric,1.530019593599718,0.0,1.7386572742834687,10259.826018522086
en,dickens,early,1836,Pickwick_Papers,bernoulli,10,59169,1.0026085422604705,5.720903699879241,geometric,1.4260535958455876,0.0,1.5605081972316839,10216.380243402149
en,dickens,early,1836,Pickwick_Papers,bernoulli,11,59169,0.9946128859646913,5.7009086307619254,nbinom,0.09194083558395505,0.5657875853939913,0.0,10128.33600318653
en,dickens,early,1836,Pickwick_Papers,bernoulli,12,59169,1.0013537966535362,5.717979194651752,geometric,1.8447177648777142,0.0,1.7744658921146765,10032.100856494159
en,dickens,early,1836,Pickwick_Papers,bernoulli,13,59169,1.005806783012732,5.728264341685215,nbinom,0.08518516400363296,0.9281576909124851,0.0,9897.447021402942
en,dickens,early,1836,Pickwick_Papers,bernoulli,14,59169,0.9984611192340629,5.710800100547421,geometric,1.79916541633429,0.0,1.6487041738000698,9990.651174899074
en,dickens,early,1836,Pickwick_Papers,bernoulli,15,59169,1.002043372318961,5.719599268563919,geometric,1.648076186189428,0.0,1.8479130286141299,10140.37215619086
en,dickens,early,1836,Pickwick_Papers,bernoulli,16,59169,0.9977142705772062,5.708855530693976,geometric,1.556167107715737,0.0,1.4366433781688102,9989.50627913227
en,dickens,early,1836,Pickwick_Papers,bernoulli,17,59169,0.9995233572533638,5.713383957018733,geometric,1.980710587813519,0.0,1.9937941572861746,10014.12482703512
en,dickens,early,1836,Pickwick_Papers,bernoulli,18,59169,1.0016453461038046,5.71857604261558,geometric,1.7710652245441452,0.0,1.878350910556037,9903.196125807299
